CustomerID,Recency,Frequency,MonetaryValue,Cluster,Segment
13158.0,95,79,1201.06,3,Loyal Customers
13159.0,9,121,1437.85,1,Champions
13160.0,22,4,91.8,2,Hibernating
13161.0,313,8,112.75,2,Hibernating
13162.0,122,79,1688.29,3,Loyal Customers
13165.0,46,42,1021.48,3,Loyal Customers
13166.0,283,41,417.2,2,Hibernating
13167.0,19,65,791.33,0,New/Recent Customers
13168.0,36,131,1319.19,3,Loyal Customers
13169.0,64,13,712.88,2,Hibernating
13170.0,27,32,116.00999999999999,0,New/Recent Customers
13171.0,22,46,468.41,0,New/Recent Customers
13173.0,4,43,353.65,0,New/Recent Customers
13174.0,16,314,2817.03,1,Champions
13176.0,46,72,492.84,3,Loyal Customers
13177.0,65,17,282.45,2,Hibernating
13178.0,26,265,5725.47,1,Champions
13182.0,45,11,121.18,2,Hibernating
13183.0,8,94,3957.78,1,Champions
13184.0,15,181,1701.29,1,Champions
13185.0,268,1,71.4,2,Hibernating
13186.0,40,79,1575.89,3,Loyal Customers
13187.0,337,37,236.02,2,Hibernating
13188.0,11,2,114.60000000000001,0,New/Recent Customers
13189.0,19,29,260.68,0,New/Recent Customers
13192.0,95,63,911.94,3,Loyal Customers
13193.0,61,29,117.88,2,Hibernating
13194.0,136,3,60.7,2,Hibernating
13196.0,11,110,1797.78,1,Champions
13198.0,10,226,3401.2400000000002,1,Champions
13199.0,4,119,9817.12,1,Champions
13200.0,19,46,870.09,0,New/Recent Customers
13203.0,10,57,869.46,0,New/Recent Customers
13207.0,15,8,250.26000000000002,0,New/Recent Customers
13208.0,59,149,1223.9,3,Loyal Customers
13209.0,30,321,5891.61,1,Champions
13210.0,94,22,353.48,2,Hibernating
13211.0,10,56,1197.42,0,New/Recent Customers
13212.0,20,142,788.08,3,Loyal Customers
13213.0,57,90,1520.58,3,Loyal Customers
13216.0,268,5,333.74,2,Hibernating
13217.0,122,4,533.98,2,Hibernating
13218.0,127,5,62.63999999999999,2,Hibernating
13220.0,78,21,819.2900000000001,3,Loyal Customers
13221.0,240,66,847.41,3,Loyal Customers
13223.0,200,5,163.20000000000002,2,Hibernating
13224.0,60,108,2155.95,3,Loyal Customers
13225.0,3,32,6463.84,1,Champions
13226.0,273,16,108.21000000000001,2,Hibernating
13227.0,202,9,257.7,2,Hibernating
13228.0,81,2,358.0,2,Hibernating
13229.0,226,10,160.95,2,Hibernating
13230.0,4,611,2806.97,1,Champions
13232.0,13,207,1357.6,1,Champions
13233.0,74,43,605.12,3,Loyal Customers
13235.0,212,58,1031.07,3,Loyal Customers
13236.0,25,36,744.85,0,New/Recent Customers
13238.0,17,31,700.73,0,New/Recent Customers
13239.0,262,22,329.56,2,Hibernating
13240.0,96,67,663.65,3,Loyal Customers
13242.0,112,13,270.40000000000003,2,Hibernating
13243.0,203,58,600.07,3,Loyal Customers
13244.0,93,27,121.74000000000001,2,Hibernating
13245.0,51,16,430.5,2,Hibernating
13246.0,18,141,1987.3,1,Champions
13247.0,18,25,501.12,0,New/Recent Customers
13248.0,125,26,465.68,2,Hibernating
13249.0,92,23,711.41,3,Loyal Customers
13253.0,157,36,1030.4,3,Loyal Customers
13255.0,9,13,399.51,0,New/Recent Customers
13256.0,14,1,0.0,2,Hibernating
13258.0,12,38,698.58,0,New/Recent Customers
13259.0,62,87,292.32,3,Loyal Customers
13260.0,61,8,557.62,2,Hibernating
13261.0,269,9,944.1,2,Hibernating
13262.0,263,11,200.29,2,Hibernating
13263.0,1,1677,7454.07,1,Champions
13265.0,53,91,2107.66,3,Loyal Customers
13266.0,11,187,3834.2599999999998,1,Champions
13267.0,3,211,4521.49,1,Champions
13268.0,18,440,3214.69,1,Champions
13269.0,1,316,5346.2300000000005,1,Champions
13270.0,366,1,590.0,2,Hibernating
13271.0,37,96,217.38,0,New/Recent Customers
13272.0,31,15,276.56,0,New/Recent Customers
13273.0,113,16,138.98,2,Hibernating
13276.0,64,30,590.9300000000001,3,Loyal Customers
13277.0,16,8,258.4,0,New/Recent Customers
13278.0,41,46,542.73,0,New/Recent Customers
13279.0,78,9,137.75,2,Hibernating
13280.0,122,85,814.86,3,Loyal Customers
13282.0,18,37,1132.14,0,New/Recent Customers
13283.0,60,7,93.66,2,Hibernating
13284.0,331,13,201.19,2,Hibernating
13285.0,23,187,2709.12,1,Champions
13291.0,156,42,361.11,2,Hibernating
13292.0,39,31,578.9399999999999,0,New/Recent Customers
13294.0,190,54,873.74,3,Loyal Customers
13295.0,360,10,201.20000000000002,2,Hibernating
13296.0,137,5,87.4,2,Hibernating
13297.0,8,59,2089.85,1,Champions
13298.0,1,2,360.0,0,New/Recent Customers
13299.0,268,5,142.5,2,Hibernating
13300.0,169,20,371.89,2,Hibernating
13301.0,104,81,618.09,3,Loyal Customers
13302.0,155,1,63.75,2,Hibernating
13304.0,351,21,300.42,2,Hibernating
13305.0,4,81,2000.86,1,Champions
13307.0,120,1,15.0,2,Hibernating
13308.0,23,54,1385.51,3,Loyal Customers
13309.0,7,107,1456.79,1,Champions
13310.0,28,72,1132.03,3,Loyal Customers
13311.0,4,26,598.57,0,New/Recent Customers
13313.0,22,78,1555.32,3,Loyal Customers
13314.0,2,62,775.94,0,New/Recent Customers
13316.0,37,87,5977.7300000000005,1,Champions
13317.0,66,124,2273.68,3,Loyal Customers
13318.0,1,20,640.76,0,New/Recent Customers
13319.0,5,476,10845.550000000001,1,Champions
13320.0,78,106,1548.7,3,Loyal Customers
13321.0,72,11,567.36,2,Hibernating
13322.0,17,25,199.48000000000002,0,New/Recent Customers
13323.0,3,21,787.85,0,New/Recent Customers
13324.0,36,75,7121.95,1,Champions
13325.0,82,12,675.3,2,Hibernating
13327.0,39,108,3627.77,3,Loyal Customers
13328.0,316,17,1308.48,3,Loyal Customers
13329.0,32,17,789.0,0,New/Recent Customers
13330.0,93,53,1140.93,3,Loyal Customers
13332.0,14,21,350.9,0,New/Recent Customers
13334.0,82,268,3536.82,3,Loyal Customers
13336.0,77,51,795.12,3,Loyal Customers
13338.0,158,19,487.02,2,Hibernating
13339.0,201,54,860.12,3,Loyal Customers
13340.0,45,134,10736.48,1,Champions
13341.0,261,42,775.85,3,Loyal Customers
13343.0,178,19,353.43,2,Hibernating
13344.0,68,119,2543.72,3,Loyal Customers
13345.0,288,20,389.5,2,Hibernating
13347.0,70,8,341.36,2,Hibernating
13348.0,64,14,233.76,2,Hibernating
13349.0,11,16,247.32,0,New/Recent Customers
13350.0,16,40,979.12,0,New/Recent Customers
13351.0,66,16,373.94,2,Hibernating
13352.0,60,24,397.97999999999996,2,Hibernating
13354.0,71,51,743.53,3,Loyal Customers
13355.0,122,32,674.7,3,Loyal Customers
13356.0,80,42,768.24,3,Loyal Customers
13357.0,257,90,609.95,3,Loyal Customers
13358.0,269,29,439.03,2,Hibernating
13359.0,64,23,439.56,2,Hibernating
13362.0,9,166,3090.7400000000002,1,Champions
13363.0,18,60,992.5,0,New/Recent Customers
13364.0,71,10,134.95999999999998,2,Hibernating
13365.0,34,128,2225.37,3,Loyal Customers
13366.0,50,1,56.160000000000004,2,Hibernating
13368.0,257,29,623.4,2,Hibernating
13369.0,366,14,308.28000000000003,2,Hibernating
13370.0,372,39,754.87,3,Loyal Customers
13372.0,90,23,378.64,2,Hibernating
13373.0,61,158,3312.25,3,Loyal Customers
13375.0,89,37,778.65,3,Loyal Customers
13376.0,99,53,1019.76,3,Loyal Customers
13379.0,26,97,572.56,0,New/Recent Customers
13381.0,32,172,3639.31,1,Champions
13382.0,281,15,222.99,2,Hibernating
13384.0,31,152,4151.93,1,Champions
13385.0,330,35,534.57,2,Hibernating
13388.0,131,35,677.1,3,Loyal Customers
13389.0,11,51,797.96,0,New/Recent Customers
13390.0,75,13,544.08,2,Hibernating
13391.0,204,1,59.8,2,Hibernating
13394.0,2,155,2520.02,1,Champions
13395.0,185,21,307.72,2,Hibernating
13396.0,29,43,1360.99,3,Loyal Customers
13397.0,73,38,1544.13,3,Loyal Customers
13398.0,192,26,457.34,2,Hibernating
13402.0,127,39,621.23,3,Loyal Customers
13403.0,18,3,75.0,2,Hibernating
13404.0,1,11,252.49,0,New/Recent Customers
13405.0,74,27,572.451,3,Loyal Customers
13408.0,2,478,28117.04,1,Champions
13410.0,24,28,1003.06,0,New/Recent Customers
13411.0,107,18,213.55,2,Hibernating
13414.0,134,24,1390.5,3,Loyal Customers
13416.0,44,19,712.5,0,New/Recent Customers
13417.0,5,28,640.83,0,New/Recent Customers
13418.0,12,304,6127.43,1,Champions
13419.0,64,16,221.06,2,Hibernating
13420.0,150,8,159.85,2,Hibernating
13421.0,40,104,1851.08,3,Loyal Customers
13422.0,64,127,2626.3,3,Loyal Customers
13425.0,108,78,1624.21,3,Loyal Customers
13426.0,1,157,3641.32,1,Champions
13427.0,19,29,582.6,0,New/Recent Customers
13428.0,10,74,218.47,0,New/Recent Customers
13429.0,11,67,1006.8,0,New/Recent Customers
13430.0,19,49,679.45,0,New/Recent Customers
13431.0,67,46,1269.1,3,Loyal Customers
13434.0,74,10,534.24,2,Hibernating
13435.0,5,101,3809.8900000000003,1,Champions
13436.0,2,12,196.89,0,New/Recent Customers
13437.0,14,167,3408.06,1,Champions
13439.0,255,54,283.71,2,Hibernating
13441.0,92,13,296.64,2,Hibernating
13447.0,23,59,1129.14,3,Loyal Customers
13448.0,17,195,3539.37,1,Champions
13449.0,24,19,291.88,0,New/Recent Customers
13450.0,27,71,2043.7199999999998,3,Loyal Customers
13451.0,26,443,2976.15,1,Champions
13452.0,259,2,590.0,2,Hibernating
13453.0,166,17,356.97999999999996,2,Hibernating
13455.0,25,46,1058.34,0,New/Recent Customers
13456.0,18,63,1766.72,3,Loyal Customers
13458.0,7,382,9646.57,1,Champions
13460.0,29,17,183.44,0,New/Recent Customers
13461.0,39,27,1445.0,3,Loyal Customers
13462.0,253,9,151.5,2,Hibernating
13464.0,58,41,674.68,3,Loyal Customers
13466.0,184,17,307.9,2,Hibernating
13467.0,11,99,1083.71,1,Champions
13468.0,2,302,5704.97,1,Champions
13470.0,99,10,165.0,2,Hibernating
13471.0,1,260,2531.58,1,Champions
13473.0,61,21,422.64,2,Hibernating
13474.0,236,64,229.59,2,Hibernating
13475.0,191,86,1431.78,3,Loyal Customers
13476.0,179,58,1238.47,3,Loyal Customers
13477.0,38,79,1454.58,3,Loyal Customers
13479.0,201,15,300.95,2,Hibernating
13481.0,46,109,1804.56,3,Loyal Customers
13482.0,232,11,184.64,2,Hibernating
13483.0,66,10,140.34,2,Hibernating
13484.0,241,8,313.8,2,Hibernating
13485.0,233,23,454.24,2,Hibernating
13486.0,78,69,1122.41,3,Loyal Customers
13487.0,58,34,575.4,3,Loyal Customers
13488.0,17,422,8968.31,1,Champions
13489.0,105,14,449.52,2,Hibernating
13491.0,52,86,1215.82,3,Loyal Customers
13492.0,136,50,1269.84,3,Loyal Customers
13493.0,275,8,618.63,2,Hibernating
13494.0,312,18,316.26000000000005,2,Hibernating
13495.0,8,48,2044.8700000000001,1,Champions
13496.0,11,35,653.33,0,New/Recent Customers
13497.0,283,19,348.05,2,Hibernating
13499.0,18,42,1159.11,0,New/Recent Customers
13500.0,23,65,1166.77,3,Loyal Customers
13501.0,288,52,1340.32,3,Loyal Customers
13502.0,17,18,292.0,0,New/Recent Customers
13503.0,71,17,216.85,2,Hibernating
13504.0,64,22,295.93,2,Hibernating
13505.0,73,215,4393.63,3,Loyal Customers
13506.0,316,26,458.52,2,Hibernating
13507.0,3,162,2479.16,1,Champions
13508.0,244,12,110.97,2,Hibernating
13509.0,9,44,979.72,0,New/Recent Customers
13510.0,1,115,1791.56,1,Champions
13512.0,261,15,251.21,2,Hibernating
13513.0,127,10,205.1,2,Hibernating
13514.0,74,4,152.20000000000002,2,Hibernating
13515.0,73,59,891.12,3,Loyal Customers
13516.0,21,44,1389.41,0,New/Recent Customers
13517.0,60,141,2128.42,3,Loyal Customers
13518.0,86,38,659.4399999999999,3,Loyal Customers
13519.0,78,8,122.75,2,Hibernating
13520.0,59,93,3624.35,3,Loyal Customers
13521.0,1,436,1093.65,1,Champions
13522.0,30,5,125.80000000000001,2,Hibernating
13523.0,33,172,3964.88,1,Champions
13524.0,41,27,680.1800000000001,0,New/Recent Customers
13525.0,15,6,628.78,0,New/Recent Customers
13527.0,34,223,2287.51,1,Champions
13529.0,79,15,307.76,2,Hibernating
13531.0,205,22,483.8,2,Hibernating
13532.0,34,66,210.31,0,New/Recent Customers
13533.0,183,76,270.79,3,Loyal Customers
13534.0,2,296,5870.08,1,Champions
13536.0,1,179,3448.29,1,Champions
13538.0,43,25,1280.85,3,Loyal Customers
13539.0,86,37,631.34,3,Loyal Customers
13544.0,40,87,291.41,0,New/Recent Customers
13546.0,12,98,626.99,0,New/Recent Customers
13548.0,96,124,682.41,3,Loyal Customers
13549.0,26,51,918.2,0,New/Recent Customers
13551.0,319,4,91.80000000000001,2,Hibernating
13552.0,66,109,3740.07,3,Loyal Customers
13555.0,74,136,4149.28,3,Loyal Customers
13557.0,28,34,584.06,0,New/Recent Customers
13558.0,6,175,605.06,1,Champions
13560.0,7,33,174.37,0,New/Recent Customers
13561.0,216,14,141.85999999999999,2,Hibernating
13562.0,82,82,1799.33,3,Loyal Customers
13563.0,84,49,777.53,3,Loyal Customers
13564.0,144,83,1749.02,3,Loyal Customers
13565.0,19,38,240.22,0,New/Recent Customers
13566.0,41,176,874.71,3,Loyal Customers
13568.0,173,44,192.85,2,Hibernating
13569.0,17,85,373.75,0,New/Recent Customers
13570.0,243,27,239.49,2,Hibernating
13571.0,13,341,2092.32,1,Champions
13572.0,206,33,1384.25,3,Loyal Customers
13573.0,50,26,294.4,0,New/Recent Customers
13575.0,23,46,732.0699999999999,0,New/Recent Customers
13576.0,10,126,6717.34,1,Champions
13577.0,25,83,1687.6000000000001,3,Loyal Customers
13579.0,15,23,467.04,0,New/Recent Customers
13581.0,309,10,118.0,2,Hibernating
13583.0,156,53,781.03,3,Loyal Customers
13584.0,307,24,142.4,2,Hibernating
13587.0,64,8,712.4,2,Hibernating
13588.0,16,174,2478.95,1,Champions
13589.0,15,21,379.65,0,New/Recent Customers
13590.0,11,87,1981.92,1,Champions
13591.0,65,58,1117.13,3,Loyal Customers
13592.0,36,16,247.95999999999998,0,New/Recent Customers
13593.0,108,128,2037.0800000000002,3,Loyal Customers
13594.0,53,26,396.97,0,New/Recent Customers
13596.0,6,166,697.04,1,Champions
13598.0,47,40,180.17000000000002,0,New/Recent Customers
13599.0,1,247,5153.67,1,Champions
13600.0,312,19,219.52,2,Hibernating
13601.0,45,99,693.32,3,Loyal Customers
13602.0,65,23,428.89,2,Hibernating
13603.0,26,27,164.34,0,New/Recent Customers
13606.0,29,43,280.53999999999996,0,New/Recent Customers
13607.0,40,98,678.01,3,Loyal Customers
13610.0,12,226,1131.88,1,Champions
13611.0,89,74,1171.8,3,Loyal Customers
13614.0,24,201,1610.46,1,Champions
13615.0,319,23,417.69,2,Hibernating
13617.0,40,44,544.18,0,New/Recent Customers
13618.0,174,13,177.34,2,Hibernating
13621.0,117,19,213.85,2,Hibernating
13623.0,31,81,747.78,3,Loyal Customers
13626.0,253,19,257.23,2,Hibernating
13627.0,59,92,1638.47,3,Loyal Customers
13629.0,23,59,7792.36,1,Champions
13630.0,5,71,2031.78,1,Champions
13631.0,100,11,3070.42,3,Loyal Customers
13632.0,25,146,2121.27,1,Champions
13634.0,33,188,1575.16,3,Loyal Customers
13635.0,68,62,1071.03,3,Loyal Customers
13636.0,37,63,949.12,3,Loyal Customers
13637.0,52,101,810.5,3,Loyal Customers
13638.0,16,8,122.64,0,New/Recent Customers
13639.0,74,40,1033.34,3,Loyal Customers
13642.0,216,66,354.8,3,Loyal Customers
13643.0,31,28,519.44,0,New/Recent Customers
13644.0,16,146,2624.26,1,Champions
13645.0,120,5,252.1,2,Hibernating
13647.0,10,79,1678.1200000000001,1,Champions
13649.0,257,23,346.6,2,Hibernating
13650.0,17,96,1836.34,1,Champions
13651.0,35,6,94.2,2,Hibernating
13652.0,46,63,1095.08,3,Loyal Customers
13654.0,43,166,2707.33,3,Loyal Customers
13655.0,114,56,932.97,3,Loyal Customers
13656.0,165,49,379.65,3,Loyal Customers
13657.0,11,16,382.14,0,New/Recent Customers
13658.0,10,108,2639.17,1,Champions
13659.0,206,104,1573.2,3,Loyal Customers
13662.0,86,53,897.76,3,Loyal Customers
13663.0,179,13,189.47,2,Hibernating
13666.0,60,12,84.65,2,Hibernating
13667.0,149,87,305.02,3,Loyal Customers
13668.0,3,470,6363.59,1,Champions
13669.0,51,9,218.55,2,Hibernating
13670.0,75,25,349.7,2,Hibernating
13672.0,301,6,186.39000000000001,2,Hibernating
13673.0,19,65,396.92,0,New/Recent Customers
13675.0,151,25,486.82000000000005,2,Hibernating
13678.0,152,16,232.6,2,Hibernating
13680.0,1,195,3722.42,1,Champions
13681.0,18,57,827.83,0,New/Recent Customers
13682.0,187,3,59.5,2,Hibernating
13684.0,286,30,67.23,2,Hibernating
13685.0,3,39,3119.44,1,Champions
13686.0,183,8,72.0,2,Hibernating
13689.0,63,6,910.0,2,Hibernating
13690.0,59,9,172.25,2,Hibernating
13692.0,25,53,1488.32,3,Loyal Customers
13694.0,4,568,65039.62,1,Champions
13695.0,31,90,2504.13,3,Loyal Customers
13697.0,39,12,151.29999999999998,2,Hibernating
13699.0,155,14,308.58000000000004,2,Hibernating
13700.0,26,197,2265.12,1,Champions
13703.0,318,1,99.5,2,Hibernating
13704.0,5,134,2308.06,1,Champions
13705.0,8,28,711.86,0,New/Recent Customers
13706.0,303,20,330.79,2,Hibernating
13707.0,267,48,806.41,3,Loyal Customers
13708.0,271,51,296.88,2,Hibernating
13709.0,4,336,6328.05,1,Champions
13710.0,32,8,180.48,2,Hibernating
13711.0,219,13,252.06,2,Hibernating
13712.0,247,10,228.84,2,Hibernating
13715.0,281,105,1079.34,3,Loyal Customers
13716.0,269,21,138.28,2,Hibernating
13717.0,32,102,1445.01,3,Loyal Customers
13718.0,246,12,306.55,2,Hibernating
13719.0,15,60,1041.68,0,New/Recent Customers
13720.0,117,43,799.9,3,Loyal Customers
13721.0,36,28,524.14,0,New/Recent Customers
13722.0,132,85,2375.41,3,Loyal Customers
13723.0,217,6,199.85000000000002,2,Hibernating
13725.0,50,104,1980.56,3,Loyal Customers
13726.0,39,42,1079.6599999999999,3,Loyal Customers
13727.0,29,20,333.48,0,New/Recent Customers
13728.0,37,63,1016.14,3,Loyal Customers
13730.0,136,43,752.6,3,Loyal Customers
13731.0,219,38,610.59,3,Loyal Customers
13732.0,28,33,491.86,0,New/Recent Customers
13735.0,25,196,2885.2400000000002,1,Champions
13736.0,5,191,731.9,1,Champions
13737.0,200,30,339.59999999999997,2,Hibernating
13739.0,18,3,216.9,0,New/Recent Customers
13740.0,241,23,350.75,2,Hibernating
13741.0,72,34,668.4300000000001,3,Loyal Customers
13742.0,17,321,3131.02,1,Champions
13743.0,3,41,1341.6,0,New/Recent Customers
13744.0,95,72,1156.36,3,Loyal Customers
13745.0,162,25,300.04,2,Hibernating
13747.0,374,1,79.6,2,Hibernating
13748.0,96,28,948.25,3,Loyal Customers
13750.0,54,24,1647.26,3,Loyal Customers
13751.0,288,9,296.25,2,Hibernating
13752.0,124,76,1186.28,3,Loyal Customers
13753.0,288,35,741.26,3,Loyal Customers
13754.0,152,12,282.59999999999997,2,Hibernating
13755.0,4,342,2161.35,1,Champions
13756.0,2,142,5189.52,1,Champions
13758.0,12,117,3190.55,1,Champions
13759.0,33,25,659.4100000000001,0,New/Recent Customers
13760.0,54,57,286.79,0,New/Recent Customers
13761.0,50,70,1070.65,3,Loyal Customers
13762.0,219,7,306.72,2,Hibernating
13763.0,63,15,1714.96,3,Loyal Customers
13764.0,71,208,1521.76,3,Loyal Customers
13767.0,2,368,17220.36,1,Champions
13769.0,2,135,2796.51,1,Champions
13771.0,64,119,2634.45,3,Loyal Customers
13772.0,34,177,1132.13,3,Loyal Customers
13774.0,82,22,345.0,2,Hibernating
13777.0,1,197,25977.16,1,Champions
13778.0,103,9,178.7,2,Hibernating
13780.0,7,57,360.01,0,New/Recent Customers
13781.0,251,17,127.84,2,Hibernating
13782.0,13,115,912.0,0,New/Recent Customers
13784.0,10,31,2462.79,0,New/Recent Customers
13786.0,367,7,230.39999999999998,2,Hibernating
13787.0,76,31,309.04,2,Hibernating
13790.0,4,45,348.8,0,New/Recent Customers
13791.0,128,11,1516.0,3,Loyal Customers
13792.0,66,13,195.55,2,Hibernating
13798.0,1,349,37153.85,1,Champions
13799.0,117,39,688.86,3,Loyal Customers
13800.0,310,33,558.32,2,Hibernating
13801.0,67,23,324.8,2,Hibernating
13802.0,139,60,4599.42,3,Loyal Customers
13803.0,255,17,277.07,2,Hibernating
13804.0,31,137,2635.79,1,Champions
13805.0,52,13,924.6,0,New/Recent Customers
13806.0,64,10,256.38,2,Hibernating
13807.0,367,7,112.6,2,Hibernating
13808.0,6,76,1747.66,1,Champions
13809.0,305,12,155.05,2,Hibernating
13810.0,29,35,1499.01,3,Loyal Customers
13811.0,184,13,814.5,2,Hibernating
13812.0,42,36,539.0,0,New/Recent Customers
13813.0,40,69,1366.8600000000001,3,Loyal Customers
13814.0,92,57,1579.12,3,Loyal Customers
13815.0,22,176,4027.36,1,Champions
13816.0,24,28,571.6700000000001,0,New/Recent Customers
13817.0,29,24,382.98,0,New/Recent Customers
13819.0,302,36,1140.35,3,Loyal Customers
13821.0,145,59,385.64,3,Loyal Customers
13822.0,6,96,632.0,0,New/Recent Customers
13823.0,19,40,957.66,0,New/Recent Customers
13824.0,33,46,1698.94,3,Loyal Customers
13826.0,176,10,189.5,2,Hibernating
13827.0,58,93,412.05,3,Loyal Customers
13828.0,22,15,209.49,0,New/Recent Customers
13831.0,16,74,2202.99,1,Champions
13832.0,19,3,52.199999999999996,2,Hibernating
13833.0,159,29,384.8,2,Hibernating
13835.0,25,55,834.57,0,New/Recent Customers
13837.0,212,19,271.24,2,Hibernating
13838.0,6,174,691.73,1,Champions
13841.0,253,1,85.0,2,Hibernating
13842.0,59,206,3385.62,3,Loyal Customers
13844.0,11,20,361.62,0,New/Recent Customers
13845.0,65,9,312.98,2,Hibernating
13846.0,25,55,865.0600000000001,0,New/Recent Customers
13848.0,92,5,1255.0,2,Hibernating
13849.0,52,101,1537.95,3,Loyal Customers
13850.0,129,93,1595.48,3,Loyal Customers
13851.0,96,81,2651.46,3,Loyal Customers
13853.0,57,23,1090.14,3,Loyal Customers
13854.0,9,110,8109.5199999999995,1,Champions
13856.0,169,14,388.5,2,Hibernating
13858.0,57,11,216.17,2,Hibernating
13859.0,326,28,201.16,2,Hibernating
13860.0,1,76,1245.9,1,Champions
13862.0,18,139,2209.36,1,Champions
13863.0,248,20,305.78,2,Hibernating
13865.0,58,30,501.56,3,Loyal Customers
13866.0,74,7,145.67000000000002,2,Hibernating
13867.0,31,61,1015.29,3,Loyal Customers
13868.0,7,33,3192.54,1,Champions
13869.0,123,307,3104.95,3,Loyal Customers
13870.0,2,115,2770.94,1,Champions
13871.0,23,336,6403.25,1,Champions
13873.0,120,23,389.6,2,Hibernating
13874.0,358,18,540.45,2,Hibernating
13875.0,54,104,1786.79,3,Loyal Customers
13876.0,64,7,122.7,2,Hibernating
13877.0,86,3,117.24,2,Hibernating
13878.0,55,36,1281.53,3,Loyal Customers
13880.0,21,165,3219.77,1,Champions
13881.0,4,178,17159.52,1,Champions
13882.0,3,65,1191.13,0,New/Recent Customers
13883.0,11,142,2674.48,1,Champions
13884.0,7,59,787.6,0,New/Recent Customers
13885.0,189,28,506.8,2,Hibernating
13886.0,71,16,243.56,2,Hibernating
13887.0,204,19,349.55,2,Hibernating
13888.0,120,40,605.63,3,Loyal Customers
13889.0,93,15,416.90000000000003,2,Hibernating
13890.0,1,110,1883.8100000000002,1,Champions
13892.0,27,27,632.97,0,New/Recent Customers
13893.0,298,21,821.1,2,Hibernating
13894.0,24,27,564.62,0,New/Recent Customers
13895.0,28,118,2593.07,1,Champions
13897.0,50,17,311.16,2,Hibernating
13898.0,326,12,155.93,2,Hibernating
13899.0,16,19,388.52,0,New/Recent Customers
13900.0,183,43,740.95,3,Loyal Customers
13901.0,72,149,2867.2,3,Loyal Customers
13904.0,37,26,332.64,0,New/Recent Customers
13908.0,80,122,2369.55,3,Loyal Customers
13911.0,57,148,2580.91,3,Loyal Customers
13914.0,12,33,626.45,0,New/Recent Customers
13917.0,50,18,272.04,2,Hibernating
13918.0,50,30,1212.8400000000001,3,Loyal Customers
13919.0,59,28,384.81,0,New/Recent Customers
13922.0,352,7,172.25,2,Hibernating
13923.0,54,20,351.13,2,Hibernating
13924.0,2,117,1838.8500000000001,1,Champions
13925.0,93,41,678.25,3,Loyal Customers
13926.0,23,11,223.85000000000002,0,New/Recent Customers
13927.0,75,21,348.99,2,Hibernating
13928.0,11,27,464.57,0,New/Recent Customers
13929.0,169,9,842.65,2,Hibernating
13930.0,58,17,337.34,2,Hibernating
13931.0,96,58,1237.53,3,Loyal Customers
13932.0,295,16,307.4,2,Hibernating
13933.0,109,23,608.7900000000001,2,Hibernating
13934.0,264,31,922.1,3,Loyal Customers
13936.0,180,26,376.58,2,Hibernating
13937.0,169,9,158.85,2,Hibernating
13938.0,35,7,71.66,2,Hibernating
13939.0,23,45,568.55,0,New/Recent Customers
13940.0,17,49,839.14,0,New/Recent Customers
13941.0,22,45,5112.96,1,Champions
13946.0,79,11,561.5699999999999,2,Hibernating
13947.0,65,5,90.6,2,Hibernating
13948.0,361,3,102.0,2,Hibernating
13949.0,3,160,2427.32,1,Champions
13950.0,11,35,745.06,0,New/Recent Customers
13951.0,176,39,674.45,3,Loyal Customers
13952.0,218,137,3251.071,3,Loyal Customers
13953.0,7,20,3515.68,0,New/Recent Customers
13954.0,2,25,439.92,0,New/Recent Customers
13955.0,154,33,322.96,2,Hibernating
13956.0,5,152,1026.42,1,Champions
13959.0,79,92,598.2,3,Loyal Customers
13960.0,21,12,230.22,0,New/Recent Customers
13962.0,22,11,169.55,0,New/Recent Customers
13963.0,308,35,664.54,3,Loyal Customers
13967.0,146,2,80.7,2,Hibernating
13969.0,7,626,9053.94,1,Champions
13971.0,19,149,2758.26,1,Champions
13972.0,71,15,190.25,2,Hibernating
13973.0,287,11,264.7,2,Hibernating
13974.0,49,28,413.59000000000003,0,New/Recent Customers
13975.0,31,338,2526.28,1,Champions
13976.0,207,10,357.98,2,Hibernating
13978.0,15,15,196.79000000000002,0,New/Recent Customers
13979.0,73,54,869.87,3,Loyal Customers
13980.0,60,11,200.14,2,Hibernating
13982.0,39,111,1871.81,3,Loyal Customers
13983.0,30,107,2603.43,3,Loyal Customers
13984.0,27,16,920.51,0,New/Recent Customers
13985.0,4,351,7060.13,1,Champions
13986.0,17,13,320.46,0,New/Recent Customers
13988.0,20,234,4147.96,1,Champions
13989.0,66,41,1266.08,3,Loyal Customers
13990.0,213,16,311.3,2,Hibernating
13991.0,12,84,855.97,0,New/Recent Customers
13992.0,30,5,76.8,2,Hibernating
13993.0,43,121,3466.36,3,Loyal Customers
13994.0,4,155,2313.14,1,Champions
13995.0,15,86,1393.69,1,Champions
13999.0,10,208,3901.81,1,Champions
14000.0,211,15,635.66,2,Hibernating
14001.0,46,39,2043.0800000000002,3,Loyal Customers
14002.0,134,47,529.73,3,Loyal Customers
14004.0,43,171,4582.64,1,Champions
14005.0,10,84,2874.72,1,Champions
14006.0,116,30,962.19,3,Loyal Customers
14009.0,198,42,695.61,3,Loyal Customers
14012.0,278,11,328.8,2,Hibernating
14013.0,110,34,473.02,3,Loyal Customers
14014.0,77,39,505.18,3,Loyal Customers
14015.0,53,20,917.34,3,Loyal Customers
14016.0,162,161,4341.21,3,Loyal Customers
